side,entry_type,entry_idx,entry_time,entry_price,stop_level,tp_level,close_idx,close_time,close_price,stop_hit,tp_hit,be_active,zone_label,zone_start,zone_end,zone_low,zone_high,bos_time
short,P,246335,1713530100,1.06584,1.06608,1.0651199999999998,246338,1713531000,1.06608,True,False,False,Supply,1713467700,1713531000,1.06601,1.06617,1713469500
long,P,246419,1713555300,1.06479,1.06402,1.0663299999999998,246512,1713756000,1.0663299999999998,False,True,False,Demand,1713519600,1713778800,1.06369,1.06412,1713522600
long,P,246473,1713744300,1.06532,1.06492,1.06632,246474,1713744600,1.06492,True,False,False,Demand,1713562800,1713784800,1.06465,1.06493,1713566100
long,P,246870,1713863400,1.06459,1.06439,1.0651899999999999,246871,1713863700,1.06439,True,False,False,Demand,1713811500,1713864900,1.06427,1.06452,1713816600
short,P,246616,1713787200,1.06575,1.06622,1.064575,246643,1713795300,1.064575,False,True,True,Supply,1713780000,1713866400,1.06622,1.06677,1713784200
short,P,246914,1713876600,1.06568,1.06639,1.06426,246921,1713878700,1.06602,False,False,False,Supply,1713851400,1713878700,1.06596,1.06605,1713858900
long,P,247225,1713969900,1.06861,1.06832,1.0694800000000004,247226,1713970200,1.06836,False,False,False,Demand,1713959400,1713970200,1.06807,1.06836,1713964500
short,P,247182,1713957000,1.06916,1.06924,1.0688000000000009,247184,1713957600,1.0688000000000009,False,True,True,Supply,1713952800,1713972900,1.06922,1.0696,1713955800
short,P,247319,1713998100,1.07035,1.07069,1.06933,247337,1714003500,1.06933,False,True,True,Supply,1713943200,1714019400,1.07069,1.07087,1713949800
long,P,247388,1714018800,1.06999,1.06969,1.07089,247429,1714031100,1.07089,False,True,True,Demand,1714011600,1714098000,1.06965,1.06973,1714017600
long,P,247544,1714065600,1.07127,1.06943,1.0749499999999996,247727,1714120500,1.07257,False,False,False,Demand,1714034100,1714120500,1.07085,1.07094,1714041300
short,P,247606,1714084200,1.07332,1.07346,1.07269,247625,1714089900,1.07269,False,True,True,Supply,1714077600,1714124700,1.07344,1.07378,1714080600
long,P,247776,1714135200,1.07327,1.07306,1.0739,247785,1714137900,1.07327,True,False,True,Demand,1714128300,1714138200,1.0726,1.07308,1714130700
long,P,247749,1714127100,1.07303,1.07259,1.0741299999999998,247757,1714129500,1.0741299999999998,False,True,False,Demand,1714121700,1714145400,1.07246,1.07261,1714124100
long,P,247810,1714145400,1.07257,1.07176,1.07419,247814,1714146600,1.07176,True,False,False,Demand,1714119000,1714147800,1.07216,1.07224,1714124100
long,P,248033,1714385100,1.07127,1.07082,1.0723949999999995,248037,1714386300,1.0723949999999995,False,True,True,Demand,1714364100,1714406100,1.07075,1.07093,1714366800
short,P,248131,1714414500,1.07168,1.07208,1.07068,248142,1714417800,1.07207,False,False,False,Supply,1714404300,1714417800,1.07206,1.07236,1714411500
long,P,248058,1714392600,1.07016,1.06987,1.0710299999999997,248059,1714392900,1.06987,True,False,False,Demand,1714355100,1714441500,1.07,1.07011,1714361700
long,P,248061,1714393500,1.07064,1.06987,1.07218,248085,1714400700,1.07218,False,True,False,Demand,1714358400,1714444800,1.07044,1.07052,1714361700
long,P,248307,1714467300,1.06978,1.06952,1.0705599999999997,248310,1714468200,1.06952,True,False,False,Demand,1714408800,1714468200,1.06901,1.06962,1714412100
short,P,248347,1714479300,1.07212,1.07269,1.07098,248349,1714479900,1.07225,False,False,False,Supply,1714433100,1714479900,1.07221,1.07227,1714440900
short,P,248346,1714479000,1.07247,1.07269,1.0718100000000004,248350,1714480200,1.07247,True,False,True,Supply,1714422900,1714482000,1.07248,1.07264,1714435200
long,P,248726,1714593000,1.06727,1.06715,1.0678099999999995,248727,1714593300,1.06715,True,False,False,Demand,1714575300,1714593600,1.06705,1.0672,1714577700
short,P,248826,1714623000,1.07139,1.07156,1.07088,248831,1714624500,1.07088,False,True,True,Supply,1714618500,1714626900,1.07154,1.0718,1714620300
short,P,248892,1714642800,1.07199,1.07273,1.07051,248904,1714646400,1.07273,True,False,False,Supply,1714600500,1714646400,1.07258,1.07327,1714607700
short,P,248941,1714657500,1.07046,1.07059,1.0698750000000001,248946,1714659000,1.07059,True,False,False,Supply,1714652100,1714659000,1.07058,1.0709,1714656000
long,P,248970,1714666200,1.06954,1.0692,1.07056,248971,1714666500,1.0692,True,False,False,Demand,1714604400,1714667700,1.06878,1.06923,1714650300
short,P,249001,1714675500,1.07044,1.07082,1.06949,249010,1714678200,1.07082,True,False,False,Supply,1714664700,1714678200,1.0708,1.07121,1714667400
long,P,249135,1714715700,1.07338,1.07328,1.07383,249136,1714716000,1.07328,True,False,False,Demand,1714709400,1714716600,1.07312,1.07328,1714712100
short,P,249196,1714734000,1.07333,1.07381,1.0721299999999998,249197,1714734300,1.07381,True,False,False,Supply,1714726500,1714985700,1.07354,1.07369,1714729800
short,P,249520,1715004000,1.07709,1.0773,1.0764600000000006,249524,1715005200,1.07728,False,False,False,Supply,1714995300,1715005200,1.07727,1.07761,1715002200
long,P,249485,1714993500,1.07636,1.07577,1.0775400000000002,249491,1714995300,1.0775400000000002,False,True,False,Demand,1714964400,1715050800,1.07557,1.0759,1714970400
long,P,249705,1715059500,1.07637,1.07606,1.0773000000000001,249747,1715072100,1.07606,True,False,False,Demand,1714993200,1715072100,1.07577,1.07625,1714998000
long,P,249774,1715080200,1.07594,1.0757,1.0766599999999993,249775,1715080500,1.0757,True,False,False,Demand,1715074500,1715080500,1.07541,1.07575,1715078400
short,P,249770,1715079000,1.07672,1.07695,1.0760299999999994,249773,1715079900,1.0760299999999994,False,True,True,Supply,1715070600,1715090400,1.07682,1.07693,1715076900
long,P,249819,1715093700,1.0766,1.07626,1.07762,249828,1715096400,1.07762,False,True,True,Demand,1715088900,1715113500,1.07617,1.07634,1715091600
long,P,249929,1715126700,1.07536,1.07511,1.0761100000000003,249949,1715132700,1.07511,True,False,False,Demand,1715118600,1715132700,1.07487,1.07512,1715122200
short,P,250045,1715161500,1.07452,1.0749,1.0735699999999997,250061,1715166300,1.0735699999999997,False,True,True,Supply,1715140500,1715170800,1.07484,1.075,1715146200
short,P,250085,1715173500,1.07514,1.07529,1.0746899999999997,250088,1715174400,1.07523,False,False,False,Supply,1715139000,1715174400,1.0752,1.07541,1715146200
long,P,250107,1715180100,1.0746,1.07441,1.0751699999999997,250108,1715180400,1.07441,True,False,False,Demand,1715169000,1715181000,1.07413,1.07445,1715171700
short,P,250085,1715173500,1.07514,1.07529,1.0746899999999997,250089,1715174700,1.07529,True,False,False,Supply,1715132100,1715189100,1.07527,1.07537,1715139900
short,P,250276,1715230800,1.0747,1.07485,1.0742499999999997,250291,1715235300,1.07485,True,False,False,Supply,1715220000,1715235300,1.07484,1.07494,1715224500
long,P,250219,1715213700,1.07458,1.07397,1.0758,250327,1715246100,1.07424,False,False,False,Demand,1715202900,1715246100,1.0741,1.07424,1715212500
short,P,250293,1715235900,1.07486,1.07514,1.0740199999999998,250332,1715247600,1.0740199999999998,False,True,True,Supply,1715196000,1715268900,1.07506,1.07516,1715198700
short,P,250376,1715260800,1.07348,1.07384,1.0725800000000003,250391,1715265300,1.0725800000000003,False,True,True,Supply,1715249700,1715336100,1.07382,1.07399,1715253300
short,P,250399,1715267700,1.07313,1.0734,1.07232,250401,1715268300,1.0734,True,False,False,Supply,1715262900,1715349300,1.0734,1.07361,1715265000
long,P,250623,1715334900,1.07757,1.07715,1.0786199999999995,250640,1715340000,1.0786199999999995,False,True,False,Demand,1715280900,1715355600,1.07691,1.07727,1715284500
short,P,250918,1715596200,1.07755,1.07774,1.0769800000000003,250919,1715596500,1.07774,True,False,False,Supply,1715373600,1715597400,1.07761,1.07773,1715381100
long,P,251081,1715645100,1.07882,1.07853,1.0796899999999996,251084,1715646000,1.07854,False,False,False,Demand,1715610600,1715646000,1.07848,1.07859,1715612700
short,P,251229,1715689500,1.079,1.07933,1.0780100000000001,251235,1715691300,1.07933,True,False,False,Supply,1715655300,1715691300,1.07926,1.07935,1715660400
long,P,251267,1715700900,1.07854,1.07664,1.08234,251287,1715706900,1.08234,False,True,False,Demand,1715687700,1715774100,1.07825,1.07849,1715691000
long,P,251289,1715707500,1.08114,1.081,1.0817700000000001,251290,1715707800,1.081,True,False,False,Demand,1715702400,1715788800,1.08006,1.08104,1715704800
long,P,251764,1715850000,1.08806,1.0879,1.0885399999999998,251765,1715850300,1.0879,True,False,False,Demand,1715818800,1715850900,1.08766,1.08793,1715829600
long,P,252148,1715965200,1.0857,1.08511,1.0868800000000003,252157,1715967900,1.0868800000000003,False,True,False,Demand,1715932500,1716191400,1.08555,1.08567,1715936400
long,P,252359,1716201000,1.0872,1.08695,1.0879499999999995,252364,1716202500,1.08695,True,False,False,Demand,1716174900,1716207900,1.0869,1.08703,1716180900
long,P,252409,1716216000,1.08652,1.08621,1.08745,252411,1716216600,1.08621,True,False,False,Demand,1715966400,1716216900,1.08593,1.08626,1715971500
long,P,252503,1716244200,1.08632,1.08612,1.0869199999999999,252507,1716245400,1.08612,True,False,False,Demand,1716232200,1716245400,1.08592,1.08612,1716240600
short,P,252665,1716292800,1.08671,1.08694,1.0860200000000002,252666,1716293100,1.08694,True,False,False,Supply,1716236100,1716293100,1.08691,1.08706,1716239400
long,P,252704,1716304500,1.08638,1.0862,1.0869199999999994,252705,1716304800,1.0862,True,False,False,Demand,1716291600,1716304800,1.086,1.08622,1716295800
short,P,252870,1716354300,1.08608,1.08633,1.0853299999999997,252897,1716362400,1.0853299999999997,False,True,True,Supply,1716304500,1716372000,1.08627,1.08647,1716309300
long,P,253063,1716412200,1.08334,1.0829,1.0844399999999998,253064,1716412500,1.0829,True,False,False,Demand,1716391500,1716412500,1.08271,1.08291,1716393900
short,P,253218,1716458700,1.08266,1.08304,1.0817099999999997,253220,1716459300,1.0817099999999997,False,True,False,Supply,1716448200,1716461700,1.08302,1.08323,1716454200
short,P,253226,1716461100,1.08261,1.08337,1.0810900000000003,253230,1716462300,1.08337,True,False,False,Supply,1716412200,1716462300,1.08324,1.08345,1716415800
short,P,253233,1716463200,1.08413,1.08433,1.08353,253235,1716463800,1.08433,True,False,False,Supply,1716409500,1716463800,1.08425,1.08438,1716412500
short,P,253233,1716463200,1.08413,1.08433,1.08353,253235,1716463800,1.08433,True,False,False,Supply,1716409500,1716463800,1.08425,1.08438,1716412500
long,P,253301,1716483600,1.08411,1.08283,1.0866699999999998,253304,1716484500,1.08343,False,False,False,Demand,1716467100,1716484500,1.08333,1.08364,1716474900
short,P,253497,1716542400,1.08108,1.08153,1.079955,253499,1716543000,1.08153,True,False,False,Supply,1716519000,1716543300,1.08141,1.08149,1716526800
short,P,253994,1716864000,1.086,1.08609,1.0855950000000005,253998,1716865200,1.08609,True,False,False,Supply,1716838800,1716865200,1.08608,1.08622,1716843300
long,P,253964,1716855000,1.08548,1.08506,1.0865300000000002,254003,1716866700,1.0865300000000002,False,True,True,Demand,1716831000,1716917400,1.08528,1.08542,1716833700
short,P,254370,1716976800,1.08537,1.08557,1.08477,254371,1716977100,1.08557,True,False,False,Supply,1716956700,1716977100,1.08548,1.08569,1716960300
short,P,254375,1716978300,1.08566,1.08588,1.0850000000000004,254382,1716980400,1.0850000000000004,False,True,True,Supply,1716945300,1717031700,1.08569,1.0858,1716960300
short,P,254662,1717064400,1.07971,1.08012,1.078685,254664,1717065000,1.08012,True,False,False,Supply,1717044000,1717065000,1.08007,1.08027,1717054500
short,P,254669,1717066500,1.08075,1.08112,1.079825,254670,1717066800,1.08107,False,False,False,Supply,1717017900,1717066800,1.08102,1.08128,1717030800
short,P,254930,1717144800,1.08196,1.08209,1.0813750000000002,254931,1717145100,1.08205,False,False,False,Supply,1717131900,1717145100,1.08202,1.08224,1717139700
short,P,254962,1717154400,1.08284,1.08293,1.0824350000000003,254963,1717154700,1.0829,False,False,False,Supply,1717129500,1717154700,1.0829,1.08312,1717139700
short,P,254969,1717156500,1.08355,1.08384,1.0826800000000003,254970,1717156800,1.08384,True,False,False,Supply,1717105500,1717156800,1.08381,1.0839,1717108500
short,P,254972,1717157400,1.08388,1.0845,1.0826399999999998,254976,1717158600,1.08436,False,False,False,Supply,1717094100,1717158600,1.08434,1.0845,1717102500
long,P,254900,1717135800,1.08137,1.08112,1.0821199999999995,254933,1717145700,1.0821199999999995,False,True,True,Demand,1717074900,1717161300,1.08084,1.08116,1717078800
long,P,255041,1717178100,1.08581,1.08512,1.0871899999999997,255042,1717178400,1.08537,False,False,False,Demand,1717169100,1717178400,1.08493,1.08556,1717175400
long,P,255078,1717189200,1.08464,1.08454,1.08509,255086,1717191600,1.08454,True,False,False,Demand,1717183200,1717191600,1.08428,1.08456,1717186800
short,P,255101,1717196100,1.08478,1.08501,1.0840900000000002,255102,1717196400,1.08501,True,False,False,Supply,1717187100,1717196400,1.085,1.08527,1717191600
long,P,255181,1717392600,1.08529,1.08519,1.08574,255193,1717396200,1.08529,True,False,True,Demand,1717384200,1717396200,1.08512,1.08524,1717386600
long,P,255460,1717476300,1.09088,1.09072,1.0913600000000006,255463,1717477200,1.09072,True,False,False,Demand,1717469700,1717477200,1.09066,1.09076,1717472100
short,P,255737,1717559400,1.08841,1.08861,1.0878100000000002,255748,1717562700,1.08858,False,False,False,Supply,1717534200,1717562700,1.08852,1.08876,1717538400
short,P,256100,1717668300,1.08825,1.08882,1.08711,256151,1717683600,1.08711,False,True,False,Supply,1717660800,1717688400,1.08866,1.08876,1717664400
long,P,256159,1717686000,1.0868,1.08622,1.08796,256162,1717686900,1.08796,False,True,False,Demand,1717620600,1717707000,1.08607,1.08624,1717632600
long,P,256268,1717718700,1.08889,1.0885,1.0898649999999996,256309,1717731000,1.08878,False,False,False,Demand,1717709400,1717731000,1.08873,1.08885,1717715700
long,P,256409,1717761000,1.08848,1.08832,1.0889599999999997,256412,1717761900,1.0889599999999997,False,True,True,Demand,1717705200,1717791600,1.08821,1.08832,1717710600
long,P,256404,1717759500,1.08889,1.08859,1.0897899999999998,256407,1717760400,1.08859,True,False,False,Demand,1717731300,1717990200,1.08868,1.08876,1717735500
long,P,256619,1717996500,1.07733,1.07718,1.0780049999999992,256623,1717997700,1.07718,True,False,False,Demand,1717982100,1717997700,1.07651,1.0772,1717988700
short,P,256687,1718016900,1.07637,1.07661,1.07565,256688,1718017200,1.07661,True,False,False,Supply,1718000700,1718017500,1.07657,1.07664,1718013300
long,P,256700,1718020800,1.07571,1.0755,1.07634,256703,1718021700,1.0755,True,False,False,Demand,1718014800,1718022600,1.07494,1.07551,1718016600
long,P,256755,1718037300,1.07414,1.07375,1.0751150000000003,256758,1718038200,1.07385,False,False,False,Demand,1718028000,1718038200,1.07369,1.07387,1718030700
long,P,256982,1718105400,1.07599,1.07571,1.0768300000000002,256983,1718105700,1.07582,False,False,False,Demand,1718055300,1718105700,1.0757,1.07584,1718067300
short,P,257082,1718135400,1.07376,1.07389,1.0731750000000002,257085,1718136300,1.07389,True,False,False,Supply,1718114700,1718136600,1.07386,1.07414,1718117700
short,P,257111,1718144100,1.07473,1.07493,1.07413,257113,1718144700,1.07493,True,False,False,Supply,1718111100,1718144700,1.07483,1.07564,1718112600
long,P,257339,1718212500,1.08292,1.08173,1.0853000000000002,257384,1718226000,1.08173,True,False,False,Demand,1718206800,1718228100,1.08097,1.0821,1718208900
long,P,257257,1718187900,1.07392,1.07356,1.0748199999999999,257265,1718190300,1.0748199999999999,False,True,False,Demand,1718165400,1718251800,1.07347,1.07359,1718181000
long,P,257257,1718187900,1.07392,1.07356,1.0748199999999999,257265,1718190300,1.0748199999999999,False,True,False,Demand,1718179200,1718265600,1.0736,1.07374,1718183700
short,P,257545,1718274300,1.08092,1.08136,1.0798200000000002,257548,1718275200,1.08136,True,False,False,Supply,1718251500,1718275200,1.08136,1.08158,1718263500
short,P,257729,1718329500,1.07386,1.07399,1.0732750000000002,257734,1718331000,1.07399,True,False,False,Supply,1718321700,1718331600,1.07396,1.07404,1718327100
long,P,257789,1718347500,1.07392,1.07382,1.07437,257795,1718349300,1.07382,True,False,False,Demand,1718337600,1718349300,1.07354,1.07384,1718344200
short,P,257607,1718292900,1.08087,1.08161,1.07939,257612,1718294400,1.07939,False,True,False,Supply,1718278200,1718364600,1.08107,1.08126,1718281800
short,P,257607,1718292900,1.08087,1.08161,1.07939,257612,1718294400,1.07939,False,True,False,Supply,1718281200,1718367600,1.08092,1.08114,1718286000
short,P,258123,1718620500,1.07048,1.07087,1.0695050000000004,258125,1718621100,1.0695050000000004,False,True,False,Supply,1718589600,1718623500,1.07061,1.07074,1718597100
long,P,258537,1718744700,1.07367,1.07336,1.0745999999999993,258542,1718746200,1.07336,True,False,False,Demand,1718728200,1718746500,1.07313,1.0734,1718730900
long,P,258681,1718787900,1.07399,1.07332,1.07533,258687,1718789700,1.07332,True,False,False,Demand,1718747100,1718792100,1.07323,1.07338,1718752500
long,P,258913,1718857500,1.07457,1.07428,1.0754400000000004,258914,1718857800,1.07428,True,False,False,Demand,1718834100,1718857800,1.07423,1.07431,1718849100
short,P,259211,1718946900,1.07124,1.07131,1.070925,259214,1718947800,1.07131,True,False,False,Supply,1718919600,1718947800,1.07127,1.07155,1718925600
long,P,259313,1718977500,1.06838,1.06805,1.0693700000000006,259314,1718977800,1.06805,True,False,False,Demand,1718967600,1718977800,1.06761,1.06816,1718973600
long,P,259350,1718988600,1.06879,1.06782,1.0707299999999997,259352,1718989200,1.06849,False,False,False,Demand,1718981100,1718989200,1.06832,1.06858,1718983800
long,P,259850,1719311100,1.07271,1.07208,1.0739700000000003,259853,1719312000,1.07256,False,False,False,Demand,1719263700,1719312000,1.07252,1.07263,1719268800
long,P,260003,1719357000,1.07144,1.07134,1.0718899999999998,260005,1719357600,1.07134,True,False,False,Demand,1719349500,1719357600,1.07118,1.07135,1719354600
long,P,260008,1719358500,1.0713,1.07109,1.0719299999999994,260013,1719360000,1.07109,True,False,False,Demand,1719347700,1719360000,1.07088,1.07113,1719354600
long,P,260016,1719360900,1.07131,1.07011,1.0737100000000002,260116,1719390900,1.07042,False,False,False,Demand,1719345300,1719390900,1.07039,1.07054,1719354600
long,P,260016,1719360900,1.07131,1.07011,1.0737100000000002,260125,1719393600,1.07011,True,False,False,Demand,1719338100,1719394500,1.06969,1.07011,1719340500
short,P,260409,1719478800,1.06942,1.06972,1.0685200000000001,260415,1719480600,1.06972,True,False,False,Supply,1719404400,1719480600,1.06966,1.06996,1719410700
long,P,260347,1719460200,1.06781,1.0677,1.0683049999999992,260353,1719462000,1.0683049999999992,False,True,True,Demand,1719441000,1719527400,1.06751,1.0677,1719450000
long,P,260482,1719500700,1.06972,1.06925,1.070895,260489,1719502800,1.070895,False,True,True,Demand,1719494100,1719548100,1.06906,1.06937,1719495900
long,P,260646,1719549900,1.06907,1.06853,1.07042,260728,1719574500,1.06955,False,False,True,Demand,1719488100,1719574500,1.06831,1.06859,1719492600
long,P,260786,1719591900,1.07014,1.06974,1.0711400000000006,260787,1719592200,1.06974,True,False,False,Demand,1719586500,1719592200,1.0692,1.06976,1719590400
short,P,260777,1719589200,1.07048,1.07195,1.0675400000000004,260795,1719594600,1.07021,False,False,False,Supply,1719508200,1719594600,1.07162,1.07207,1719511800
long,P,261053,1719844500,1.07488,1.07461,1.07569,261055,1719845100,1.07461,True,False,False,Demand,1719806100,1719845100,1.07422,1.07466,1719811500
short,P,261096,1719857400,1.07211,1.07265,1.0707599999999995,261097,1719857700,1.07238,False,False,False,Supply,1719606300,1719857700,1.07223,1.0724,1719611400
long,P,261133,1719868500,1.07275,1.07259,1.0732300000000006,261134,1719868800,1.07265,False,False,False,Demand,1719860700,1719868800,1.07243,1.07271,1719864000
long,P,261496,1720019700,1.0761,1.0755,1.0773000000000004,261500,1720020900,1.0773000000000004,False,True,False,Demand,1720012200,1720098600,1.07525,1.0756,1720014300
long,P,261602,1720051500,1.07823,1.07778,1.079355,261638,1720062300,1.079355,False,True,True,Demand,1720041900,1720128300,1.07781,1.07792,1720045200
long,P,262011,1720174200,1.08218,1.08164,1.0835299999999999,262075,1720193400,1.08164,True,False,False,Demand,1720158300,1720198800,1.08161,1.0817,1720170300
long,P,262075,1720193400,1.08339,1.08026,1.0896500000000002,262099,1720200600,1.08189,False,False,False,Demand,1720114200,1720200600,1.08024,1.08037,1720119300
short,P,262313,1720437600,1.08381,1.08423,1.0827599999999997,262318,1720439100,1.08423,True,False,False,Supply,1720222200,1720441800,1.08402,1.0841,1720401900
long,P,262342,1720446300,1.08281,1.08237,1.08391,262361,1720452000,1.08391,False,True,True,Demand,1720432800,1720475100,1.08206,1.08251,1720434900
long,P,262593,1720521600,1.08236,1.08204,1.0833200000000003,262594,1720521900,1.08204,True,False,False,Demand,1720502100,1720521900,1.08198,1.08214,1720517400
long,P,262756,1720570500,1.08126,1.08092,1.0822800000000001,262872,1720605300,1.0822800000000001,False,True,True,Demand,1720560600,1720647000,1.08082,1.08102,1720564200
short,P,263360,1720751700,1.08663,1.0872,1.08549,263363,1720752600,1.0872,True,False,False,Supply,1720736100,1720754700,1.08687,1.087,1720746300
long,P,263443,1720776600,1.08674,1.08652,1.0874000000000004,263444,1720776900,1.08652,True,False,False,Demand,1720765200,1720776900,1.08645,1.08664,1720773300
short,P,263365,1720753200,1.08712,1.08743,1.0861900000000007,263366,1720753500,1.08743,True,False,False,Supply,1720721400,1720781700,1.08737,1.08807,1720725600
long,P,263741,1721038500,1.08862,1.08836,1.0893999999999997,263747,1721040300,1.0893999999999997,False,True,True,Demand,1721011200,1721097600,1.08833,1.08839,1721013300
long,P,263907,1721088300,1.08928,1.08884,1.0903800000000001,263971,1721107500,1.08903,False,False,False,Demand,1721039400,1721107500,1.08857,1.08905,1721078700
long,P,264293,1721204100,1.0902,1.09008,1.0907400000000007,264303,1721207100,1.0902,True,False,True,Demand,1721191500,1721209500,1.08996,1.0901,1721198100
long,P,264599,1721295900,1.09309,1.09276,1.0940799999999997,264607,1721298300,1.09276,True,False,False,Demand,1721245800,1721298600,1.09261,1.09281,1721250600
short,P,264698,1721325600,1.09141,1.09165,1.09069,264702,1721326800,1.09069,False,True,True,Supply,1721320800,1721328300,1.09157,1.09189,1721322300
short,P,264944,1721399400,1.08885,1.08912,1.0880400000000001,264948,1721400600,1.08912,True,False,False,Supply,1721368800,1721403600,1.08906,1.08923,1721379900
long,P,264960,1721404200,1.08886,1.08845,1.089885,264966,1721406000,1.08852,False,False,False,Demand,1721397600,1721406000,1.0883,1.0886,1721400600
short,P,265096,1721617500,1.08935,1.08988,1.0880250000000002,265098,1721618100,1.0896,False,False,False,Supply,1721360100,1721618100,1.08954,1.08971,1721369400
short,P,265193,1721646600,1.08875,1.08898,1.0880600000000002,265194,1721646900,1.08898,True,False,False,Supply,1721632500,1721646900,1.08897,1.08915,1721641800
short,P,265193,1721646600,1.08875,1.08898,1.0880600000000002,265194,1721646900,1.08898,True,False,False,Supply,1721634300,1721649300,1.08889,1.089,1721641800
short,P,265296,1721677500,1.08843,1.08864,1.0877999999999999,265298,1721678100,1.08864,True,False,False,Supply,1721661900,1721678100,1.08864,1.08887,1721667300
long,P,265619,1721774400,1.08497,1.08492,1.0851949999999995,265620,1721774700,1.08492,True,False,False,Demand,1721757900,1721790300,1.08467,1.08492,1721763600
short,P,265794,1721826900,1.08412,1.08434,1.0834599999999996,265796,1721827500,1.08434,True,False,False,Supply,1721816100,1721827800,1.08429,1.08537,1721823600
long,P,265865,1721848200,1.0849,1.08477,1.0854849999999998,265866,1721848500,1.08477,True,False,False,Demand,1721835600,1721850000,1.08467,1.08485,1721838600
long,P,265893,1721856600,1.08426,1.08406,1.08486,265895,1721857200,1.08406,True,False,False,Demand,1721831700,1721857200,1.08388,1.08408,1721833800
short,P,266051,1721904000,1.08373,1.08411,1.0827800000000005,266052,1721904300,1.08411,True,False,False,Supply,1721898900,1721904300,1.08399,1.08421,1721901300
short,P,266055,1721905200,1.08478,1.0853,1.0834800000000004,266056,1721905500,1.0853,True,False,False,Supply,1721851800,1721905500,1.08526,1.08544,1721856300
long,P,266343,1721991600,1.08491,1.08449,1.0859600000000003,266348,1721993100,1.08449,True,False,False,Demand,1721955600,1721993100,1.08433,1.08462,1721968500
short,P,266365,1721998200,1.08552,1.08565,1.0849350000000002,266366,1721998500,1.08565,True,False,False,Supply,1721984100,1722001200,1.08565,1.08574,1721991000
short,P,266400,1722008700,1.08598,1.08654,1.0848599999999997,266414,1722012900,1.08654,True,False,False,Supply,1721938200,1722013200,1.08651,1.08699,1721966700
long,P,266397,1722007800,1.08581,1.08472,1.08799,266422,1722015300,1.08524,False,False,False,Demand,1721999400,1722015300,1.08508,1.08541,1722004800
long,P,266592,1722238800,1.08604,1.08582,1.0866999999999996,266595,1722239700,1.08582,True,False,False,Demand,1722223800,1722242700,1.08566,1.08583,1722227100
short,P,267133,1722401100,1.08232,1.08242,1.0818699999999999,267134,1722401400,1.08242,True,False,False,Supply,1722351900,1722403500,1.08241,1.0826,1722357600
long,P,267200,1722421200,1.08161,1.08116,1.082735,267210,1722424200,1.08116,True,False,False,Demand,1722381900,1722424200,1.08107,1.08119,1722387600
short,P,267234,1722431400,1.08318,1.08332,1.08255,267238,1722432600,1.08318,True,False,True,Supply,1722347700,1722433200,1.08332,1.08351,1722408300
short,P,267235,1722431700,1.08271,1.08323,1.0814100000000004,267239,1722432900,1.08323,True,False,False,Supply,1722407400,1722463800,1.08286,1.08301,1722410400
short,P,267344,1722464400,1.08286,1.08328,1.0818099999999997,267349,1722465900,1.08286,True,False,True,Supply,1722437400,1722486900,1.08323,1.0834,1722451800
long,P,267587,1722537300,1.07871,1.07836,1.0795850000000002,267596,1722540000,1.0795850000000002,False,True,True,Demand,1722520500,1722541500,1.07806,1.07836,1722524100
long,P,267623,1722548100,1.07863,1.07834,1.0794999999999997,267627,1722549300,1.07834,True,False,False,Demand,1722542100,1722549600,1.07801,1.07836,1722543600
long,P,268616,1723018500,1.09117,1.0909,1.09198,268619,1723019400,1.0909,True,False,False,Demand,1722960000,1723019400,1.09045,1.09092,1722964200
long,P,268853,1723089600,1.093,1.09259,1.094025,268856,1723090500,1.09264,False,False,False,Demand,1723082100,1723090500,1.09258,1.09267,1723087200
short,P,268868,1723094100,1.09291,1.09325,1.09189,268872,1723095300,1.09325,True,False,False,Supply,1723085100,1723095300,1.09319,1.09338,1723089600
long,P,268960,1723121700,1.09281,1.09261,1.09341,268962,1723122300,1.09261,True,False,False,Demand,1723092000,1723122300,1.09244,1.09266,1723095300
long,P,268807,1723075800,1.09192,1.09148,1.09302,268833,1723083600,1.09302,False,True,True,Demand,1723049400,1723131300,1.09125,1.09162,1723058100
long,P,269224,1723200900,1.09237,1.09202,1.0932450000000002,269226,1723201500,1.09202,True,False,False,Demand,1723194000,1723201500,1.09174,1.09208,1723195200
long,P,269263,1723212600,1.09176,1.0915,1.0925400000000005,269266,1723213500,1.09156,False,False,False,Demand,1723204500,1723213500,1.09131,1.0916,1723209300
long,P,269096,1723162500,1.09161,1.09097,1.09289,269215,1723198200,1.09289,False,True,False,Demand,1723147500,1723217700,1.09074,1.09106,1723151700
long,P,269384,1723421700,1.09162,1.09136,1.0923999999999998,269395,1723425000,1.09136,True,False,False,Demand,1723219800,1723425000,1.09109,1.09136,1723221900
short,P,269436,1723437300,1.09222,1.09228,1.0919500000000002,269441,1723438800,1.0919500000000002,False,True,True,Supply,1723230300,1723457700,1.09228,1.09245,1723238100
short,P,269320,1723229700,1.09253,1.09275,1.0918699999999997,269324,1723230900,1.0918699999999997,False,True,False,Supply,1723224300,1723458300,1.0927,1.09312,1723226400
long,P,269515,1723461000,1.09221,1.0919,1.0931399999999993,269516,1723461300,1.0919,True,False,False,Demand,1723452900,1723461900,1.09173,1.09191,1723457700
